id,salary
784,21792.685067714305
788,46589.09800250056
789,27615.304573611258
790,51451.982915971756
795,24154.847280089994
797,59729.83902728229
798,37868.84386934876
800,27291.324557879867
802,38576.10835582186
809,40367.11645546476
812,41957.85679490303
820,45867.22052975938
831,29134.502955180167
843,37656.822398373624
847,24693.856468110345
849,49322.22834008417
852,38565.65872459124
853,28007.830832308875
858,26287.882282273025
859,18870.861669134178
862,18490.5757617019
863,24502.774984186897
866,31311.54079836409
867,23320.46376286951
868,25019.932897952593
869,38746.20074283229
874,56799.50001511612
875,28690.909586857746
877,34603.809675916775
879,28219.523210715644
880,34807.053870489384
883,21845.32676144174
884,29809.111485704056
886,46649.714654383795
890,42001.98503544543
891,21718.468269912537
899,22811.957804210917
900,28514.330769025622
904,29194.56480589407
919,47609.76182312047
920,24416.2092966285
921,54804.533059719484
923,96065.27686763839
928,84607.57871187893
931,32652.029684851597
936,18526.455688416252
939,39867.31501257956
942,35976.98068353231
943,34280.64427306661
947,19670.12241419086
949,42873.27908648399
951,23563.52450937987
953,26824.078837960944
955,29141.7455258906
956,64523.98834164578
960,21311.352346829342
963,34761.742284269974
964,26019.68778616107
968,25806.587825556995
970,20685.637055249008
974,28530.969887583607
976,28461.347206627484
977,36764.72800507267
981,36487.31891443124
984,23434.211430222447
990,49259.03424095633
991,21121.238103010415
1003,31184.399874551058
1004,19124.510363608915
1007,25348.931322848337
1011,48931.53460143902
1013,26476.423530679327
1017,22004.706371147233
1020,27849.76197731042
1024,24737.243737811834
1026,23360.814100663367
1027,93918.68851507531
1029,51162.09106552912
1031,29552.196962560833
1032,19749.790635674286
1036,42628.61610576869
1040,46984.3460090675
1043,21569.18651082362
1045,37992.50380394852
1050,59724.87079042169
1052,19221.805957304583
1053,24155.228051623897
1054,65913.24327413559
1059,20855.583085627833
1061,23577.298245782567
1068,26298.314439939073
1070,51754.04420945218
1071,19396.2785300031
1077,30973.888649052387
1078,35778.093577539286
1079,52954.789226874425
1084,48954.58323482805
1090,17675.795530096035
1091,69489.49339852926
1096,39143.161514341395
1097,36298.30855480615
1102,17977.85375248439
1105,38134.95678088624
1109,56320.51298998459
1110,21530.02467969984
1111,87263.07639103741
1113,19840.137067683296
1114,26313.30329562273
1116,17398.597841225437
1123,62247.07775131298
1124,38529.00123971512
1125,16002.226135103303
1126,47772.61005467646
1127,29521.0946827247
1131,20619.221347117895
1133,24184.684788498755
1136,27069.570939720943
1139,22640.49453690801
1149,63865.10417357454
1151,40558.36949541279
1156,49498.39939538762
1159,15412.740746095618
1166,43490.25656564391
1167,35168.33684029102
1168,26019.096537908135
1172,18010.635302736762
1173,27105.860660095834
1174,34522.4387459505
1182,60281.97727342371
1183,36438.68868563659
1185,24613.331234784764
1188,24726.948711825095
1189,31757.67890819852
1192,18445.330508486084
1193,9224.421755265617
1197,45359.10827045689
1202,23633.859814710984
1203,55794.18316635931
1205,37880.31776312473
1210,24884.47139683941
1213,28222.001985870917
1218,72215.89672267159
1219,40015.0466458714
1220,47708.83780880842
1224,21475.52219590543
1226,24759.264404182457
1228,19513.09541230443
1231,24075.63649058434
1233,37288.48216577427
1238,38905.627874386824
1240,24723.56791870056
1248,96451.37588600094
1249,17846.423979329793
1253,27767.485550304875
1254,22653.034906078185
1260,17347.352048646346
1271,27819.10619453948
1274,47006.80818012151
1275,43081.08431051576
1277,16491.274194887006
1278,35408.70085699781
1279,25775.406178101333
1283,39151.632621041506
1292,45695.84438644003
1293,17876.530151545634
1295,18631.673786498362
1297,18017.71431493318
1303,37884.341251374724
1305,20827.95935779771
1309,16441.92409237591
1312,21685.749132489098
1313,23927.351873656782
1318,23862.110933516426
1322,38494.11641422063
1325,36076.79149843978
1334,18266.842786961974
1337,28660.761434319225
1340,55955.491446153865
1342,51171.79862517332
1343,27532.277268200618
1346,62469.81742328578
1356,49327.98910897545
1358,24650.056532906543
1359,23073.387859867278
1360,15983.659403818338
1361,22760.95148783445
1366,36587.50947590013
1367,58497.919513467874
1370,33687.0066340195
1373,54267.867501980516
1374,32471.17252730853
1385,22957.08617462656
1389,63027.72903756142
1393,45506.18757542465
1395,38089.43177859758
1397,21730.276005909436
1398,31593.39901293191
1399,27001.415524697677
1401,18039.743207675023
1402,52061.99736263746
1403,61965.460072533206
1407,18512.26980180116
1410,17721.65259129571
1411,18587.90637186469
1413,21261.015058344583
1419,54846.737370724055
1421,26641.708042289854
1423,21663.515090253244
1430,18406.197129705735
1431,37716.37393890372
1434,25983.253656678386
1435,35289.34399248179
1437,23446.00595257268
1443,23942.073352755313
1445,24112.60908372026
1448,20574.28365174964
1458,24668.581334079685
1460,38221.465114193525
1461,47482.99714703432
1462,22442.722999823618
1465,42306.31705267559
1467,112637.65268875113
1469,15192.830611945727
1470,31132.90643169568
1472,20236.72829387976
1479,63561.83570087349
1481,40733.23934096732
1483,24593.23967392773
1486,20058.101218058797
1488,48641.98230698187
1491,22966.571786190543
1492,20839.92195293429
1494,26765.494443475425
1496,18672.563084883426
1499,31173.769762094846
1505,33175.84565186603
1512,45865.72016304449
1516,39020.47879067433
1518,27427.91390423365
1522,51840.71348886923
1525,41046.95729156405
1526,40087.138294390075
1528,36858.49142751041
1530,47779.56300209351
1534,21141.584935446208
1536,25858.81000421026
1538,24288.59471213336
1540,23987.572372809766
1541,24907.000106184874
1543,47715.57291517587
1547,23733.52293370008
1550,28365.838477331698
1552,18996.05725229658
1554,42947.06956139805
1558,19577.776609695447
1564,23212.940411122792
1567,88195.55095237594
1569,23742.237815082306
1570,33115.54349433013
1572,28964.9842318876
1575,34272.712358254576
1576,49453.248808879136
1581,63425.08768905435
1582,23076.16555173257
1586,14065.713979172935
1592,34339.99113789296
1596,29552.66376793742
1602,40242.89551279605
1603,45090.6812589906
1608,19412.156431528718
1618,29024.35136594625
1619,34221.161771558945
1624,4563.57548184271
1625,21919.965306383947
1626,26530.6231561578
1627,21822.45323375057
1629,30357.88285292809
1630,28476.208723304688
1642,22700.249780967348
1643,22440.643123355025
1645,25227.52987935653
1646,69963.14193277294
1647,29884.97321674548
1648,24880.882078677674
1651,22585.014813795216
1653,38330.63072278174
1673,19759.731706620365
1674,17715.20499714681
1680,18426.10636570826
1681,37719.3745332959
1682,20709.00066345648
1683,19704.77990344207
1684,55592.54526638582
1685,24660.881901614368
1687,34304.0102261144
1688,29026.35002476351
1689,31000.95623238781
1696,39820.780185784686
1697,16936.062572524184
1701,59141.228797551244
1702,30410.02810595529
1704,21452.548529244854
1705,31681.98402658604
1708,23731.7467150154
1710,17033.795508998883
1714,46850.52771787497
1719,56556.477054662944
1720,29120.65431371694
1726,20818.463617934303
1727,59227.75107742457
1728,41552.80751779407
1730,22457.598278223628
1731,19956.474448996887
1732,64554.27464006713
1738,41928.779733181924
1741,27357.936084848432
1744,23952.709037132558
1750,27149.741186374642
1754,28018.753806825105
1756,16745.716016122173
1758,32647.744722134736
1763,20952.923361032732
1768,14998.365197097679
1772,29813.033550905613
1776,26591.516299100553
1780,17120.87932758367
1781,30183.300519169356
1786,24508.962651643134
1788,30190.440123465614
1790,28877.36319091843
1792,19986.409796149746
1793,52647.681199444436
1794,28208.551463298714
1797,29463.662442624565
1800,31346.745587155852
1802,25735.518482451105
1807,58152.8613374708
1813,26174.49113345763
1818,28035.796835711884
1819,21206.009081865803
1821,65242.47054159252
1826,20637.055357661666
1827,33054.98292065287
1830,16212.548944660803
1831,18794.4104079663
1834,24364.5995173314
1835,23740.239445218875
1836,18378.172194202492
1844,30240.705977785216
1847,39603.78247077627
1848,34690.60490349927
1849,23137.770617452887
1870,41973.351680626154
1871,18718.82300910968
1877,35417.58422408987
1878,20051.331443717376
1886,28394.620853501227
1887,58199.720601198
1889,57436.48839142813
1891,21920.001274400816
1892,95592.74535004352
1900,25850.489519936556
1901,19015.464143323352
1905,34581.57386336018
1914,63997.86245285793
1916,7962.796447717833
1922,21221.601314669973
1927,26997.349171441834
1929,33351.88432245271
1931,44997.613212751654
1933,32797.795297804856
1934,15276.159846679458
1937,28069.906565719226
1938,21901.31447318188
1941,52709.13400333226
1943,28880.13401486071
1949,43093.3252154692
1951,34316.66958683098
1953,67740.14498260833
1962,32243.81848208363
1964,45326.49563689923
1970,30740.450076623074
1974,30813.04952259948
1976,29019.59808658091
1977,63885.476968853305
1981,22366.176283033023
1983,29332.647140938625
1987,18555.323098294433
1989,63390.292026321295
1994,46657.42435400771
1995,28750.463191871164
1997,27261.958494413382
2006,41347.16867026571
2018,29030.202310332654
2022,19323.593905770245
2026,37930.847321089124
2027,29025.132398638463
2030,32153.000815945386
2031,28006.9219060278
2032,34098.945564391724
2034,20400.121171250536
2036,18991.112871146517
2037,28195.790711646598
2038,28908.077105727094
2042,27101.3446231449
2043,24211.260172599606
2045,21101.8059645571
2051,20472.548363729235
2054,22216.82074692924
2057,31743.477585521072
2059,86583.33563239824
2062,42638.01739674455
2068,24106.90448518666
2074,29726.681427921325
2076,28341.557420277877
2085,64832.6135690021
2086,43637.23277758559
2088,34819.61985673843
2090,35321.77310592833
2095,14235.47097071045
2102,25799.745180804373
2106,34641.212447057005
2109,19101.421109509418
2111,18766.61043235998
2113,19002.441627893742
2124,34110.780650779816
2129,34986.50779306341
2130,30411.13399586618
2133,33146.06747853905
2140,27048.660734153393
2141,29152.930962884726
2145,51600.78741239477
2146,15721.678863429568
2147,63562.3616009799
2148,51082.4363952487
2152,39623.48313302882
2153,31835.132566005585
2157,26941.19164924932
2158,31988.529388700135
2162,70086.30361476564
2163,27985.779744478394
2165,26641.182705224466
2166,42375.96260866036
2170,14450.018420601846
2173,45761.874605380675
2185,19624.430110607023
2188,24568.74405358802
2190,35368.13903543987
2193,42309.58358815166
2196,28255.268326966132
2199,40613.5343877522
2201,23894.219807613972
2202,55162.462070098554
2205,30962.616472405138
2206,23906.586973805446
2208,43051.39233753384
2212,38511.55467721731
2215,32245.80785569599
2222,18202.774308556898
2226,47602.888180988804
2229,53304.180871366894
2230,24563.075990263882
2231,37272.64913401584
2232,21350.509152945717
2236,20704.699627560378
2238,46689.27910013592
2248,19231.27351477271
2249,18121.289207350575
2251,24293.138687304472
2252,16576.667344435995
2253,31125.921597420645
2259,20402.0040329304
2264,51344.80019792729
2268,39934.69452134489
2275,44382.10126367615
2283,25146.276437993773
2284,52723.34783632818
2287,22269.16800466451
2288,23694.059683789692
2290,25725.452155557443
2296,25378.07520725072
2298,30767.96339726388
2299,22367.90873201039
2302,45174.90906747855
2306,35590.59350368293
2307,18189.752038308176
2310,19553.022331775832
2317,18352.192161585834
2321,24200.926411149445
2322,28406.484921180312
2324,28685.57607957335
2325,29521.108596930717
2327,20255.452678933958
2331,50346.002681949845
2334,50870.783402991474
2335,29466.33170761011
2336,26708.278408363225
2338,26336.478720367366
2340,52198.04998948036
2341,23005.4739240615
2343,20201.02684876743
2344,34336.841413288734
2347,30915.563134040127
2349,15103.285791058603
2351,62362.440839115945
2354,34933.29715473807
2358,15827.016853465617
2362,24751.697115104227
2363,31375.614683821124
2364,40798.43308885786
2367,28900.34358456069
2368,25981.8615901384
2374,23836.375659335652
2375,53125.471633163856
2379,27051.450845261777
2381,23022.22432632453
2384,16383.598503387242
2386,50032.14842505268
2388,30704.571842165347
2389,35437.677614985696
2393,29667.616303914157
2394,79446.49581961945
2409,50127.29800681807
2415,63294.479317257945
2421,26102.327591675567
2424,18278.403926642288
2425,75329.46960430394
2428,18261.595872092672
2432,34187.84585248761
2434,24531.93217438355
2448,23053.335430501164
2449,37566.03195048309
2450,36040.41583021898
2455,34335.704203117755
2459,27810.061355547146
2464,17227.955488299074
2466,36835.49468094475
2467,42017.358981509715
2468,33697.91197455198
2475,29880.140969454398
2483,29490.821445508296
2485,24796.315495506104
2492,18541.224603535167
2493,25289.608343805143
2494,25607.793455293544
2495,23380.04384531655
2498,57167.43882400581
2500,24949.53841893889
2501,64998.131055315105
2502,107552.4770276501
2503,18364.698216567118
2504,28540.8371494036
2508,36646.91921963209
2511,81465.40085353926
2512,37197.79608907093
2522,40832.83182909406
2527,36616.8311644132
2532,21044.232049493046
2534,14871.828192195026
2545,83349.22448470835
2548,63880.776156743144
2549,34276.72825465741
2553,29646.36419287784
2561,20046.58642784934
2562,34038.498360760386
2563,65944.09485399757
2574,39401.36339451979
2576,19972.682854131093
2579,37495.910643547875
2580,42605.65904878941
2583,26815.744567384176
2584,26398.36389090332
2586,44556.92571085738
2588,30100.796426672605
2604,51820.76570672998
2605,45887.053902233434
2613,19522.849536059948
2614,39285.80976311671
2619,53998.8550422163
2624,79794.93651819769
2626,43248.60446368272
2636,43452.026222315566
2640,31725.648811716852
2643,30637.226701213294
2649,22570.72796431713
2652,32202.302383024453
2666,35476.4610645493
2670,30357.109563957318
2675,27643.83892952019
2680,27112.728955031354
2685,57507.504952392155
2688,21607.451968745478
2690,56343.53199677572
2702,61174.12267861814
2704,18723.648628614395
2709,58465.48742866876
2712,27602.17229971426
2713,3299.895504647704
2715,45469.490089717634
2716,29153.560132766626
2721,25195.771623904086
2727,45719.25937422271
2733,17843.13247937263
2734,35579.6671943111
2735,41910.71196172633
2739,20346.439905678842
2740,33838.92745279553
2741,24416.46379504603
2744,30182.16286071278
2748,14215.007818688346
2749,22865.905351127643
2761,47058.98554818355
2762,19674.333655869723
2764,43686.03700773932
2767,25177.923974809324
2771,25971.32694747236
2772,31420.510326098392
2784,30476.36136177728
2785,58897.09233956985
2786,28206.800897765526
2790,26131.86805996128
2791,88957.19158690148
2793,17202.241060250257
2798,75566.38190338445
2801,19226.65861932645
2806,18789.092548813613
2808,46885.14083729353
2814,32634.067393435325
2815,30880.69824175713
2823,18933.931519641843
2827,31824.688084513957
2833,49033.799783579976
2835,41325.901866353706
2839,62202.14134207226
2842,18605.28213260828
2846,23015.96660180167
2847,55665.191023573316
2848,18939.679385303796
2851,37115.48957502719
2852,44564.11816822039
2856,15785.29563049793
2857,28373.55652234997
2860,69652.43858485443
2862,37170.87749384897
2863,18942.247431596665
2870,26038.394503296015
2873,27914.408821784356
2877,35935.331182698625
2879,44000.390289312316
2880,29576.709925172418
2882,45921.81782190577
2887,51044.41785649164
2888,21889.379945922614
2889,48559.26446691665
2891,28449.412277177526
2894,31715.14925244222
2897,43421.49788626358
2902,18941.32099550831
2905,50260.36666638436
2908,52701.319080544956
2909,26244.693751994437
2911,18150.234007325023
2913,38473.552559664095
2914,37723.038434169626
2918,36091.33136623793
2922,38489.29302274675
2923,19284.518107524036
2934,21764.431915607354
2938,19992.67990678125
2940,26898.275990534738
2943,31487.210614082636
2944,24118.4057128491
2945,27993.458401428943
2954,32487.331824047753
2955,55137.60384966168
2958,29437.475599462734
2967,36532.209896589186
2969,24286.9059813003
2970,23512.37256453255
2971,58640.32732638499
2972,21293.303777991223
2973,29566.234217976613
2974,30137.15023342546
2977,21070.3464530717
2981,34630.14543264878
2984,17325.72872682342
2992,41612.681433793754
2997,30376.41290944275
2999,21299.966063821787
3000,20577.31982040982
3001,60727.75811452531
3008,61328.44415433643
3010,19603.535255617146
3012,36820.35152501005
3019,57667.57288318407
3022,79500.16009807335
3025,29876.518821505902
3026,22873.535265928207
3029,39164.95954900424
3036,35258.42843977115
3038,8302.980580324756
3050,40604.89603758454
3053,75924.54713960252
3054,43946.32909058306
3057,18299.360520488077
3058,27826.222841544164
3061,22573.038256650052
3063,15757.196330293636
3064,29501.628487786875
3065,31144.994421114825
3067,52115.50195268609
3068,39750.20640120254
3071,25361.416906991934
3075,43280.26243689476
3077,29247.531671389006
3082,18121.59644960096
3091,29327.504231207688
3094,30397.34339572997
3095,41282.04034072128
3099,45151.76690639763
3101,20239.518335761648
3103,22740.50225042054
3115,30106.4969165926
3117,52831.020517957986
3120,29495.279047176224
3124,56573.68460052189
3125,24040.23952305835
3129,31609.106654415784
3131,24009.40018703215
3132,37019.48119458757
3133,47403.92855823646
3140,19627.172254534747
3144,26098.244789033633
3151,15188.8497130442
3153,25783.484810955484
3157,26250.35588908217
3161,68780.91062002443
3167,29099.30983716034
3173,37463.85211421874
3177,22985.525296229538
3181,29229.941389417654
3185,30789.58227571305
3195,23893.77872170905
3199,20326.610827264354
3200,27769.91932366529
3202,27652.344216562167
3203,37347.64055648413
3208,57147.5703826313
3210,16151.084043489866
3213,21213.512846435435
3215,74769.38883236119
3220,37103.340671660495
3224,27987.507781101045
3228,47891.773780164185
3229,35115.87484765427
3231,84698.08616974989
3235,22845.80964966654
3240,37797.54131456836
3241,24421.75041026782
3242,20994.672643538317
3254,24217.2997592669
3258,35532.51814107801
3259,21781.63749195259
3261,35146.799313724434
3262,22143.060233410903
3272,47439.35288072284
3275,22928.695982086396
3280,27192.481671380283
3287,16984.01717368757
3288,20241.526810246825
3292,56901.77782544858
3294,72364.67884417296
3296,18243.596998609803
3298,26151.961566941285
3305,38000.44123690304
3309,29852.313261256724
3311,44734.75030454711
3312,18400.599204910755
3316,48683.335583993605
3322,41214.02778389077
3323,24807.36164187278
3324,37441.709886639524
3328,40733.39821682705
3329,66687.25590621497
3332,19211.54617427971
3333,25925.791324967868
3338,42036.5416803943
3339,50646.78670533443
3342,52179.19786397342
3348,18890.563236635095
3349,26412.598582987204
3353,18578.078940359806
3355,51341.63998582746
3357,19674.67607800581
3365,30345.233225913205
3373,57335.11811594493
3380,29411.75392573615
3389,15618.542904790049
3393,50284.12523874369
3395,28116.73330322999
3396,93761.26210387556
3404,12201.070846447625
3405,17857.709253857123
3406,27534.240620342825
3407,43962.80280138722
3410,15902.914926903059
3412,65825.78916441974
3414,26963.948100061494
3416,24082.874823838665
3418,37237.749555917944
3419,24650.07041721034
3425,23622.692401354663
3426,17308.994638025677
3427,44818.122346962744
3428,26973.409856979724
3429,14819.12055246821
3431,22328.995713183846
3440,56209.12705497498
3441,21902.94374433046
3442,40037.99858337372
3443,27786.926073871884
3445,29151.729588546612
3448,34465.71455893596
3454,61745.0283742717
3457,16655.783285174395
3459,25139.466527000823
3462,17478.029119217954
3463,45088.883359608655
3465,35658.42715369736
3469,29800.792534475637
3472,43059.96261618011
3473,19725.189015457658
3478,33612.64875233871
3479,21737.5673929348
3481,39927.847530729625
3484,24342.06523841849
3486,19424.99257741195
3490,24339.946377339948
3491,55455.133068176125
3492,34557.41615441246
3496,24767.26606492282
3504,21232.94659140661
3505,40953.52970538004
3507,30929.820834401984
3509,27208.76622958225
3511,21685.65535458174
3518,26702.286205540073
3520,46774.93332639551
3521,53989.42420446218
3523,62412.96261279312
3525,18192.838641315597
3529,37592.68642397646
3536,27227.987186372266
3537,98810.63568971794
3538,30464.736116494463
3548,106786.35843584576
3549,26076.515017447196
3550,33989.80237045623
3551,28411.59236386686
3553,51795.366071184486
3557,18933.206097145998
3560,37957.926305560926
3565,59859.60873990253
3568,58544.30417444082
3578,22744.198997710326
3581,20713.958566713936
3585,33631.706262884
3592,22043.991086726397
3596,31753.037601878965
3601,16499.622436846264
3610,30864.598278508973
3617,52222.405654686765
3618,49041.39045105426
3619,34018.38797212659
3620,25768.320876447862
3621,24318.274034951417
3628,59962.73675586833
3630,28347.712763371816
3632,84260.09514229588
3634,17748.38814588104
3636,30699.26096268711
3638,19910.23809987654
3639,22504.160266054805
3641,34599.31550702333
3643,33125.88744038405
3644,17831.013205944928
3645,50808.84496431992
3646,56204.839342260246
3655,64815.884141049384
3656,20428.608992555386
3658,40820.77375762416
3665,29926.013955167105
3666,30827.419948932325
3667,41220.20302821758
3669,56207.104768970785
3673,24721.190899993835
3675,21479.77285403373
3676,23852.490824524448
3677,21024.63697914084
3680,35618.30219906143
3683,15341.04823977619
3684,42480.27033541661
3688,25345.544218111056
3689,22129.323154325117
3694,32516.30560581935
3701,15476.219486583102
3710,25001.243443551968
3711,36630.28697668345
3721,58560.77476153077
3731,29954.706497949708
3733,66004.18839138061
3735,32134.634352786
3737,44832.081279037135
3738,45366.83695578319
3747,23814.428268659034
3749,23594.535209926213
3752,53116.221292592905
3753,41791.41859007994
3755,31577.005935358957
3758,24991.46773611728
3759,46489.586649271725
3761,47618.078365548194
3762,58691.19967841936
3775,33334.005280669466
3783,23539.395036560265
3786,21956.22781566106
3787,35637.701486044
3788,34267.54395656969
3791,81450.01830167022
3792,42675.50751826382
3793,38009.10575945276
3795,40691.75692981467
3797,52041.31539682616
3798,30324.594099780516
3799,22000.815545761896
3803,30284.451424329618
3807,19336.01717119418
3810,19349.85118286595
3812,49904.54542737742
3814,24378.001487642803
3832,72603.08018098203
3833,35204.29984907098
3839,20498.178610671523
3842,41226.31138123414
3843,40099.274984966585
3850,27045.165913464964
3853,35814.67544472631
3855,40193.46056832678
3858,23880.441472771858
3860,25109.76257957288
3861,42618.696522050705
3865,23145.494407267237
3868,30746.729373994127
3873,20992.86219784418
3875,43708.011318268254
3882,15575.913227956384
3885,32416.768635838398
3887,30185.077035357837
3892,40402.324526440316
3895,20224.563538057948
3896,26258.30660392615
3897,20958.12905167536
3904,82097.61896169644
3912,19892.7763151161
3913,62554.63174096241
3915,34759.242494199374
3916,24586.066463453335
3922,31845.79878009875
3924,18320.660228928915
3927,41210.86014471898
3930,37124.29493056097
3932,25218.125708459873
3933,22291.4734349522
3940,27807.01356637215
3945,21916.1802519497
3948,65978.0550902397
3950,39834.30981160184
3952,29725.200191146607
3957,36040.25582104564
3963,27658.73597637606
3971,22448.853373965972
3972,28808.104300560855
3974,25049.447377914865
3975,27351.110298694122
3986,34503.35132720243
3987,39378.055257469656
3992,18295.22227644176
3993,21792.153681082567
3996,24616.623775769232
3997,120106.04920221835
4006,50800.84987095593
4009,19602.085762170424
4012,17903.011970708554
4018,22277.194911580173
4020,22109.99630131033
4026,24641.300266142494
4028,22380.168670544925
4037,21988.936456904456
4038,20142.541027334857
4039,27725.16284949535
4042,61646.86224266726
4044,57776.755768624804
4045,41221.72542286685
4046,24096.181143035883
4048,69237.67958909854
4049,31102.94347640045
4051,31126.620072752714
4052,23618.80364209269
4054,23952.280174412645
4056,18623.65256374626
4061,31131.02954867358
4066,54260.746055082906
4068,26574.11873480471
4070,18111.59545716793
4072,16406.154643259586
4076,21503.527018468143
4080,29614.8611882195
4082,20594.332927319458
4083,21327.5460506091
4085,36490.658264094025
4087,36338.55270871068
4088,95324.83035554104
4091,27960.673179418358
4095,52324.479462154144
4096,42065.496708969666
4101,49211.56140833843
4102,23987.20191885591
4103,24776.32350450686
4104,45583.25374856775
4105,52631.88168563821
4106,59510.18765757704
4109,54373.00972220848
4110,37242.48851333651
4113,24820.78175080571
4119,36449.08813369838
4124,19250.604303929384
4128,19915.468312227535
4129,26785.724142961273
4132,18479.36096047881
4134,29951.71584008713
4141,46405.27350910949
4143,39504.3740387659
4144,23494.5692735902
4146,35563.55775839618
4148,15754.546703581384
4150,62282.86087810771
4151,36076.09942042643
4157,19158.966563847804
4159,30297.61068360459
4161,40400.12005514175
4166,19945.373841999888
4167,41747.31883753317
4168,18523.00463954444
4169,26958.8230366419
4172,87280.04812581024
4175,30346.77229163652
4178,85836.06001273241
4182,49637.018428461444
4183,18788.38264627825
4185,26318.728391078286
4186,22374.313136380686
4196,27430.747563092405
4199,22785.686797842864
4202,29133.43122040131
4204,27116.498416015467
4205,19488.539494981935
4208,79294.1097208878
4210,72782.26301039934
4211,37584.160899802206
4215,35426.83845558646
4216,27954.864292811082
4218,24669.526525271503
